Gene name	max length	read count	rpkm	IDs
LELP1	541	0	0	NM_001010857
LEMD1	961	1	0.02044186	NM_001001552,NM_001199052,NM_001199051,NR_037583,NM_001199050
LEMD1-AS1	2781	0	0	NR_038425
LEMD2	2940	2045	13.66437	NM_001143944,NM_001348710,NM_001348709,NM_181336
LEMD3	4798	855	3.500657	NM_001167614,NM_014319
LENEP	649	0	0	NM_018655
LENG1	924	426	9.056937	NM_024316
LENG8	3725	6655	35.09664	NM_052925
LENG8-AS1	892	64	1.40948	NR_126418
LENG9	1917	353	3.617398	NM_198988,NM_001301782
LEO1	2188	1718	15.4248	NM_001286430,NM_001323903,NM_001323904,NM_138792
LEP	3427	9	0.05159079	NM_000230
LEPR	3069	510	3.264503	NM_002303,NM_001198689,NM_001198687,NM_001198688,NM_001003679,NM_001003680
LEPROT	4761	5633	23.24263	NM_001198683,NM_001198681,NM_017526
LEPROTL1	2712	1217	8.815453	NM_001128208,NM_015344
LETM1	5462	1357	4.880585	NM_012318
LETM2	2888	131	0.8910823	NM_001286821,NM_001199660,NM_144652,NM_001286787,NM_001199659,NM_001330515,NM_001286819
LETMD1	2134	944	8.69003	NR_045017,NM_001300765,NR_045018,NR_045019,NR_045020,NM_001243689,NM_015416
LEUTX	672	0	0	NM_001143832
LEXM	1702	0	0	NM_152607,NM_001110533
LFNG	2374	39	0.3227213	NM_001166355,NM_001040168,NM_002304,NM_001040167
LGALS1	558	92069	3241.328	NM_002305
LGALS12	1733	4	0.04534247	NM_001142537,NM_001142536,NM_001142538,NM_001142535,NM_033101
LGALS13	595	0	0	NM_013268
LGALS14	778	0	0	NM_203471,NM_020129
LGALS16	624	0	0	NM_001190441
LGALS17A	1130	0	0	NR_034156
LGALS2	528	2	0.07441145	NM_006498
LGALS3	1956	23416	235.1731	NM_001177388,NM_002306,NR_003225
LGALS3BP	2260	5482	47.65125	NM_005567
LGALS4	1279	1	0.01535936	NM_006149
LGALS7	494	0	0	NM_002307
LGALS7B	489	4	0.1606922	NM_001042507
LGALS8	6149	1634	5.22025	NM_201544,NM_201543,NM_006499,NM_201545
LGALS8-AS1	1440	5	0.0682105	NR_034040
LGALS9	1597	50	0.6150477	NM_002308,NM_009587,NM_001330163,NR_024043
LGALS9B	1243	0	0	NM_001042685
LGALS9C	1719	2	0.02285587	NM_001040078
LGALSL	3827	353	1.812007	NM_014181
LGI1	2237	0	0	NM_005097,NR_131777,NM_001308275,NM_001308276
LGI2	6339	934	2.894475	NM_018176
LGI3	3266	4	0.02405955	NM_139278
LGI4	2888	77	0.5237659	NM_139284
LGMN	2057	4451	42.50764	NM_001008530,NM_005606
LGR4	5163	1050	3.99513	NM_018490,NM_001346432
LGR5	4393	1500	6.707702	NR_110596,NM_003667,NM_001277226,NM_001277227
LGR6	3345	1	0.005872832	NM_001017404,NM_001017403,NM_021636
LGSN	5634	1	0.003486799	NM_001143940,NM_016571
LHB	523	0	0	NM_000894
LHCGR	3093	4	0.02540527	NM_000233
LHFP	2158	11045	100.5444	NM_005780
LHFPL1	1765	0	0	NM_178175
LHFPL2	5045	8551	33.29657	NM_005779
LHFPL3	3176	8	0.04948268	NM_199000
LHFPL3-AS1	957	1	0.0205273	NR_034142,NR_034141
LHFPL3-AS2	1832	5	0.05361524	NR_027374
LHFPL4	4880	2	0.008051075	NM_198560
LHFPL5	2147	0	0	NM_182548
LHPP	1685	899	10.48102	NM_001167880,NM_001318331,NM_001318332,NM_022126
LHX1	3431	1	0.005725626	NM_005568
LHX2	2416	3	0.02439316	NM_004789
LHX3	2386	0	0	NM_014564,NM_178138
LHX4	1879	13	0.1359128	NM_033343
LHX4-AS1	2657	83	0.6136634	NR_037642
LHX5	2084	0	0	NM_022363
LHX5-AS1	379	0	0	NR_126425
LHX6	3330	1	0.005899286	NM_014368,NM_001348190,NM_001242335,NM_001242333,NM_001242334,NM_199160
LHX8	1764	19	0.2115918	NM_001001933,NM_001256114
LHX9	2515	0	0	NM_001014434,NM_020204
LIAS	1637	181	2.172069	NM_006859,NM_001278590,NM_001278591,NM_001278592,NM_194451
LIF	3790	19770	102.4734	NM_002309,NM_001257135
LIFR	10090	611	1.18958	NM_001127671,NM_002310
LIFR-AS1	3798	35	0.1810326	NR_103554,NR_103553
LIG1	3381	740	4.299622	NR_135498,NR_110296,NR_135497,NM_001289063,NM_000234,NM_001320971,NR_135501,NR_135500,NR_135499,NM_001289064,NM_001320970
LIG3	3103	625	3.95678	NM_013975,NM_002311
LIG4	4098	470	2.253044	NM_001330595,NM_001098268,NM_206937,NM_002312
LILRA1	3288	0	0	NR_103502,NR_103503,NM_001278318,NR_103501,NM_001278319,NM_006863
LILRA2	2362	0	0	NM_001290270,NM_006866,NM_001130917,NM_001290271
LILRA3	1372	0	0	NM_006865,NM_001172654
LILRA4	1963	0	0	NM_012276
LILRA5	1081	0	0	NM_021250,NM_181986,NM_181985,NM_181879
LILRA6	1447	1	0.01357611	NR_104098,NM_024318
LILRB1	3190	0	0	NM_001278398,NM_001278399,NR_103518,NM_001081637,NM_001081638,NM_001081639,NM_006669
LILRB2	1422	0	0	NM_005874,NM_001278403,NM_001080978,NM_001278404,NR_103521,NM_001278405,NM_001278406
LILRB3	2905	0	0	NM_006864,NR_135494,NM_001081450,NR_135495,NR_135493,NM_001320960,NR_135496
LILRB4	3899	0	0	NM_001278429,NM_001278426,NM_001278428,NM_001278430,NM_001278427
LILRB5	2272	0	0	NM_001081443,NM_006840,NM_001304457,NM_001081442
LILRP2	2127	0	0	NR_003061
LIM2	984	0	0	NM_001161748,NM_030657
LIMA1	3349	11752	68.93509	NM_016357,NM_001113546,NM_001113547,NM_001243775
LIMCH1	6012	1439	4.702032	NM_001330793,NM_001330790,NM_001330788,NM_001112720,NM_001330791,NM_001330792,NM_001330787,NM_001330789,NM_001112719,NM_001330786,NM_001289122,NM_001330982,NM_001289124,NM_001330672,NM_001330674,NM_001330983,NM_001112718,NM_014988,NM_001112717,NM_001330784
LIMD1	6284	850	2.657214	NM_014240
LIMD1-AS1	2300	162	1.383665	NR_033947
LIMD2	3225	387	2.357355	NM_030576
LIME1	1330	174	2.570049	NM_017806,NM_001305654,NM_001305655
LIMK1	3160	6186	38.45621	NM_002314,NM_001204426
LIMK2	3701	723	3.837629	NM_001031801,NM_016733,NM_005569
LIMS1	4392	3771	16.867	NM_001193483,NM_001193484,NM_001193485,NM_004987,NM_001193482,NM_001193488
LIMS2	2052	606	5.801483	NM_001256542,NM_001136037,NM_001161404,NM_017980,NM_001161403
LIMS3	1216	33	0.5331189	NR_027467,NM_033514,NR_027467,NM_033514
LIMS3-LOC440895	3217	129	0.787739	NR_027145,NR_027145
LIMS4	2552	490	3.771891	NM_001205288,NR_038099,NM_001205288,NR_038099
LIN28A	4024	0	0	NM_024674
LIN28B	5505	0	0	NM_001004317
LIN28B-AS1	575	0	0	NR_046407
LIN37	1150	414	7.072065	NM_019104
LIN52	1798	309	3.376078	NM_001024674
LIN54	5790	420	1.424999	NM_001115008,NR_110254,NM_001288997,NM_001115007,NM_001288996,NM_194282,NR_110253
LIN7A	6178	176	0.5596396	NR_136887,NM_001324423,NM_004664,NR_136888
LIN7B	545	138	4.974235	NM_022165,NM_001308419
LIN7C	4852	653	2.643846	NM_018362
LIN9	3345	104	0.6107746	NM_001270410,NM_001270409,NM_173083
LINC00028	587	1	0.03346614	NR_024358
LINC00029	1749	0	0	NR_028295
LINC00032	2913	0	0	NR_026679
LINC00051	1046	0	0	NR_024378
LINC00052	1786	0	0	NR_026869
LINC00092	1777	0	0	NR_024129
LINC00094	5734	2296	7.866072	NR_015427
LINC00102	1337	0	0	NR_037842
LINC00106	366	5	0.2683692	NR_130733,NR_130733
LINC00111	454	0	0	NR_024367
LINC00112	524	0	0	NR_024028
LINC00113	524	0	0	NR_024357
LINC00114	852	0	0	NR_027067,NR_027066,NR_027065
LINC00115	1317	232	3.460557	NR_024321
LINC00116	1619	584	7.08614	NR_027063
LINC00158	1476	0	0	NR_024027
LINC00159	129	0	0	NR_038033
LINC00160	694	0	0	NR_024351
LINC00161	870	0	0	NR_026553,NR_026552
LINC00163	2155	0	0	NR_033840
LINC00167	2863	7	0.04803086	NR_024233
LINC00173	435	52	2.348323	NR_027345,NR_027346
LINC00174	4424	204	0.9058552	NR_026873
LINC00176	2669	6	0.04416176	NM_001348090
LINC00184	2270	1	0.00865402	NR_033927
LINC00189	989	1	0.01986312	NR_027072
LINC00200	2434	0	0	NR_015376
LINC00207	786	0	0	NR_028410,NR_028411,NR_028409
LINC00208	1927	0	0	NR_040035
LINC00210	1584	0	0	NR_048550
LINC00211	2024	2	0.01941168	NR_110011,NR_110012
LINC00221	1753	0	0	NR_027457
LINC00222	1753	2	0.02241258	NR_033376
LINC00226	595	0	0	NR_033375
LINC00229	826	0	0	NR_044991
LINC00235	561	8	0.2801372	NR_024121
LINC00238	1153	0	0	NR_110307,NR_110308,NR_024338
LINC00239	642	0	0	NR_026774
LINC00240	977	6	0.1206425	NR_026775
LINC00242	2418	33	0.2681028	NR_026781
LINC00243	2052	0	0	NR_130726,NR_130726,NR_130726,NR_130726,NR_130726,NR_130726
LINC00244	611	0	0	NR_024119
LINC00251	1054	0	0	NR_038901
LINC00254	662	0	0	NR_033914
LINC00260	1275	43	0.6625246	NR_046213
LINC00261	4911	0	0	NR_001558
LINC00265	4644	648	2.74111	NR_026999
LINC00266-1	723	9	0.2445389	NR_040415
LINC00266-3	442	4	0.1777794	NR_109817,NR_109817
LINC00269	2173	0	0	NR_103715
LINC00271	1636	3	0.03602315	NR_026805
LINC00272	738	0	0	NR_034131
LINC00273	1452	0	0	NR_038368
LINC00276	3503	0	0	NR_103814
LINC00278	530	0	0	NR_046502
LINC00279	628	0	0	NR_138045
LINC00280	448	0	0	NR_046505
LINC00282	3983	0	0	NR_027047,NR_027048
LINC00284	2564	0	0	NR_026955
LINC00290	592	0	0	NR_033918
LINC00293	2149	0	0	NR_027013,NR_027012
LINC00294	3305	585	3.477188	NR_015451
LINC00297	913	0	0	NR_046510
LINC00298	2165	0	0	NR_015405
LINC00299	2000	1	0.009822312	NR_034135
LINC00301	851	0	0	NR_026946
LINC00302	565	1	0.03476924	NR_145430
LINC00303	1514	0	0	NR_027902
LINC00304	2243	52	0.455426	NR_024347
LINC00305	869	0	0	NR_027245
LINC00307	424	0	0	NR_038855
LINC00308	727	0	0	NR_038400
LINC00309	3306	0	0	NR_033837
LINC00310	655	26	0.7797866	NR_027266,NR_027267
LINC00311	1784	2	0.02202312	NR_038859
LINC00312	2887	237	1.612669	NR_024065
LINC00313	579	0	0	NR_026863
LINC00314	583	0	0	NR_027246
LINC00316	455	0	0	NR_103811
LINC00317	612	0	0	NR_038872
LINC00319	3002	0	0	NR_026960
LINC00320	2130	0	0	NR_024090,NR_109788,NR_109787,NR_109786
LINC00322	907	0	0	NR_103713
LINC00323	2019	7	0.06810915	NR_024100
LINC00324	2094	47	0.4409252	NR_026951
LINC00326	1214	0	0	NR_026969
LINC00327	2087	7	0.06588997	NR_038995
LINC00330	2035	0	0	NR_038433
LINC00331	595	0	0	NR_046869
LINC00332	836	0	0	NR_046870
LINC00333	812	0	0	NR_046871
LINC00334	542	2	0.07248939	NR_135279
LINC00336	2107	4	0.03729402	NR_027908
LINC00337	1640	1	0.01197843	NR_103534
LINC00339	1127	625	10.89431	NR_109762,NR_109761,NR_109760,NR_023919,NR_109759,NR_023918
LINC00342	3128	427	2.681667	NR_103734
LINC00343	1030	0	0	NR_046391,NR_120418
LINC00346	6322	132	0.4101693	NR_027701
LINC00347	2105	0	0	NR_034025,NR_034024
LINC00348	948	0	0	NR_047699
LINC00350	562	0	0	NR_046988
LINC00351	1001	0	0	NR_046989
LINC00353	655	0	0	NR_046991
LINC00354	579	0	0	NR_046992,NR_120401
LINC00355	1878	5	0.05230198	NR_145420
LINC00358	1276	0	0	NR_046995
LINC00359	734	0	0	NR_051966
LINC00363	311	0	0	NR_126360
LINC00364	629	0	0	NR_130792
LINC00365	2625	0	0	NR_046998
LINC00366	531	0	0	NR_046999
LINC00367	751	0	0	NR_104058
LINC00368	3443	0	0	NR_120415
LINC00371	2033	0	0	NR_102432,NR_102431
LINC00374	800	0	0	NR_132367
LINC00375	631	0	0	NR_126383
LINC00376	692	0	0	NR_126409
LINC00377	927	0	0	NR_125770
LINC00378	513	0	0	NR_047003
LINC00379	567	0	0	NR_047004
LINC00380	397	0	0	NR_104057
LINC00381	727	0	0	NR_047005
LINC00382	982	0	0	NR_120413
LINC00383	1045	0	0	NR_125752
LINC00384	304	0	0	NR_138041
LINC00390	819	0	0	NR_132368
LINC00392	366	0	0	NR_047009
LINC00395	415	0	0	NR_047011
LINC00396	439	0	0	NR_126387
LINC00397	372	0	0	NR_104059
LINC00398	906	17	0.3686077	NR_047012
LINC00399	412	0	0	NR_126361
LINC00400	664	0	0	NR_047013
LINC00402	3353	0	0	NR_144451
LINC00403	545	0	0	NR_120392,NR_120394
LINC00408	1081	0	0	NR_104118
LINC00410	2018	0	0	NR_027039
LINC00411	410	0	0	NR_047015
LINC00412	866	0	0	NR_120429
LINC00417	542	0	0	NR_047508
LINC00421	1054	0	0	NR_034026
LINC00423	1356	0	0	NR_047020
LINC00424	453	0	0	NR_047040
LINC00426	1608	8	0.09773445	NR_024464
LINC00428	596	2	0.06592156	NR_126388,NR_126389
LINC00430	294	0	0	NR_132371
LINC00431	716	0	0	NR_126378
LINC00433	853	0	0	NR_047021
LINC00434	960	0	0	NR_047022
LINC00437	2359	0	0	NR_126377
LINC00440	868	0	0	NR_047025
LINC00441	1143	1	0.0171869	NR_046414
LINC00442	2138	0	0	NR_026852
LINC00443	1223	0	0	NR_047026
LINC00445	376	0	0	NR_132115,NR_132116
LINC00446	608	0	0	NR_047028
LINC00448	250	0	0	NR_120404,NR_047029,NR_120403
LINC00449	887	2	0.04429453	NR_133664
LINC00452	1607	2	0.02444882	NM_001278674
LINC00454	922	1	0.02130653	NR_047035
LINC00456	779	0	0	NR_125725
LINC00457	390	0	0	NR_047036
LINC00458	1039	0	0	NR_108063,NR_108062
LINC00460	916	0	0	NR_034119
LINC00461	3561	0	0	NR_024383,NR_015436,NR_024384
LINC00462	1023	0	0	NR_051983
LINC00463	1073	0	0	NR_120428
LINC00466	1820	0	0	NR_038252
LINC00467	758	111	2.876719	NR_026761
LINC00469	1549	0	0	NR_027146
LINC00470	2002	0	0	NR_023927,NR_023925,NR_023926,NR_110327
LINC00471	1282	2	0.03064684	NR_024079
LINC00472	9500	152	0.314314	NR_026807,NR_121614,NR_121612,NR_121613
LINC00473	1123	37	0.6472405	NR_026860,NR_026861
LINC00474	564	0	0	NR_024032
LINC00475	2000	30	0.2946694	NR_027341
LINC00476	8014	448	1.098177	NR_023389,NR_023390
LINC00477	1710	0	0	NR_029451
LINC00479	2033	0	0	NR_027272
LINC00482	2970	6	0.03968611	NR_038080
LINC00483	825	0	0	NR_073199
LINC00484	454	6	0.2596206	NR_135306
LINC00485	3719	0	0	NR_033855
LINC00486	1360	0	0	NR_027098,NR_027099,NR_027100
LINC00487	2131	0	0	NR_038369
LINC00488	2524	0	0	NR_026767
LINC00489	543	0	0	NR_047461
LINC00491	1584	11	0.136421	NR_103756,NR_103753,NR_103754,NR_103755
LINC00492	591	0	0	NR_047462
LINC00494	3592	1	0.005468993	NR_026958
LINC00499	541	0	0	NR_051987
LINC00501	2063	5	0.04761179	NR_047465
LINC00502	540	0	0	NR_047467
LINC00504	4671	990	4.1636	NR_126435
LINC00506	668	232	6.822684	NR_047469,NR_104153
LINC00507	2129	2	0.01845432	NR_046392
LINC00508	1427	5	0.0688319	NR_126452
LINC00511	2265	0	0	NR_033876
LINC00513	947	8	0.1659525	NR_109780
LINC00514	3221	2	0.01219784	NR_033861
LINC00515	450	0	0	NR_024092
LINC00517	3460	45	0.2554937	NR_135286
LINC00518	3018	0	0	NR_027793
LINC00519	786	51	1.274651	NR_145423
LINC00520	2069	14	0.1329264	NR_026797,NR_026796
LINC00521	1872	1	0.01049392	NR_024182,NR_024184,NR_024183
LINC00523	1627	0	0	NR_024096
LINC00524	418	0	0	NR_126006
LINC00525	1188	0	0	NR_038407
LINC00526	1306	45	0.6768821	NR_026849
LINC00528	2192	3	0.02688589	NR_103718
LINC00533	581	0	0	NR_135285,NR_135285
LINC00534	869	0	0	NR_051989
LINC00535	1914	22	0.2258003	NR_033858
LINC00536	2692	0	0	NR_046215
LINC00538	1905	2	0.02062428	NR_046189
LINC00539	588	1	0.03340922	NR_103840,NR_103841
LINC00540	2142	2	0.01834232	NR_103810
LINC00543	1838	2	0.02137609	NR_135254
LINC00544	696	0	0	NR_033889
LINC00545	400	8	0.3928925	NR_103813
LINC00547	3314	0	0	NR_040244
LINC00548	2551	0	0	NR_033877
LINC00550	3433	0	0	NR_038878
LINC00551	1967	0	0	NR_051977
LINC00552	2579	3	0.02285144	NR_028064
LINC00554	3010	0	0	NR_047483
LINC00557	1279	0	0	NR_047487
LINC00558	3163	0	0	NR_047488
LINC00559	3865	0	0	NR_047489
LINC00560	1599	0	0	NR_047490
LINC00562	2470	4	0.03181316	NR_047492
LINC00563	1400	7	0.09822312	NR_047493
LINC00564	1118	0	0	NR_047494
LINC00565	2478	146	1.157431	NR_047495
LINC00566	569	0	0	NR_131903
LINC00567	3409	5	0.02881288	NR_135280
LINC00570	1330	6	0.08862236	NR_047499
LINC00571	521	1	0.03770561	NR_047500
LINC00572	575	0	0	NR_047501
LINC00574	2566	13	0.09952459	NR_026780
LINC00575	848	0	0	NR_024087,NR_024088
LINC00578	1222	5	0.08037899	NR_047568
LINC00581	987	0	0	NR_103790
LINC00582	597	1	0.03290557	NR_034037
LINC00583	384	0	0	NR_038194
LINC00587	584	0	0	NR_103830
LINC00588	1875	0	0	NR_026772
LINC00589	1398	0	0	NR_026765
LINC00592	1121	0	0	NR_027358
LINC00593	1330	1	0.01477039	NR_026764
LINC00595	874	79	1.775658	NR_073447
LINC00597	1497	1	0.01312266	NR_026813
LINC00598	2088	1	0.009408345	NR_024506,NR_024507,NR_024505
LINC00599	2922	10	0.06723006	NR_024281
LINC00601	1168	44	0.7400372	NR_073453
LINC00602	2065	17	0.1617233	NR_027284
LINC00603	562	0	0	NR_104633
LINC00605	1558	12	0.1513065	NR_033938
LINC00606	2869	0	0	NR_027102
LINC00607	3690	255	1.357555	NR_037195
LINC00608	1080	0	0	NR_024385,NR_015390
LINC00609	583	0	0	NR_073454
LINC00612	2210	2	0.01777794	NR_034140
LINC00613	490	0	0	NR_103763,NR_103762
LINC00615	1406	0	0	NR_038868
LINC00616	2016	0	0	NR_037866
LINC00618	361	0	0	NR_104113
LINC00619	1121	0	0	NR_033923
LINC00620	994	0	0	NR_027103
LINC00621	1168	1	0.01681903	NR_138043
LINC00622	1590	3	0.03706533	NR_036540
LINC00623	3121	103	0.6483167	NR_109754,NR_024584,NR_024510,NR_024510,NR_109754,NR_024511,NR_024511,NR_024584
LINC00624	3373	0	0	NR_038423
LINC00626	955	0	0	NR_024160
LINC00628	1290	0	0	NR_027022
LINC00629	1333	12	0.1768458	NR_038998
LINC00630	2117	51	0.4732526	NR_038988
LINC00632	769	8	0.2043654	NR_028345,NR_028344,NR_104228
LINC00633	631	1	0.03113253	NR_033941
LINC00634	1506	5	0.0652212	NR_024355
LINC00635	1760	0	0	NR_024276,NR_015414
LINC00636	1306	0	0	NR_015394
LINC00637	2056	0	0	NR_038436
LINC00638	2518	25	0.1950419	NR_024396
LINC00639	4306	0	0	NR_039982
LINC00640	674	3	0.08743898	NR_038358
LINC00641	2145	666	6.09945	NR_038970,NR_038971
LINC00642	709	0	0	NR_033986
LINC00643	6635	1	0.002960757	NR_015358
LINC00644	294	0	0	NR_104063
LINC00645	3535	7	0.03890024	NR_039992
LINC00648	2886	1	0.006806869	NR_039996
LINC00649	2090	28	0.2631816	NR_038883,NR_134559,NR_134558
LINC00652	1382	2	0.02842927	NR_026883,NR_026884
LINC00654	6096	402	1.295462	NR_015406
LINC00656	1911	0	0	NR_034149
LINC00658	1639	0	0	NR_038240,NR_038239
LINC00659	706	0	0	NR_046225,NR_046224
LINC00661	3342	0	0	NR_026828
LINC00662	2051	219	2.097598	NR_027301
LINC00663	2371	102	0.8451083	NR_026956
LINC00664	3760	3	0.0156739	NR_037194
LINC00665	1749	102	1.145656	NR_038279,NR_038278
LINC00667	3977	1042	5.14702	NR_015389
LINC00668	1751	0	0	NR_034100
LINC00670	2605	0	0	NR_034145,NR_034144
LINC00671	1844	0	0	NR_027254
LINC00672	3692	27	0.1436633	NR_038847
LINC00673	2351	160	1.336937	NR_137281,NR_036488,NR_137280
LINC00674	11193	3567	6.260375	NR_027418
LINC00675	1530	2	0.02567925	NR_036581
LINC00676	509	0	0	NR_103846
LINC00677	484	1	0.04058807	NR_138038
LINC00678	962	0	0	NR_102708
LINC00680	1778	280	3.093642	NR_132996,NR_125727,NR_125728,NR_132995,NR_132994,NR_125729
LINC00680-GUSBP4	697	85	2.395686	NR_003660,NR_132997,NR_132998
LINC00681	507	0	0	NR_102423
LINC00682	1424	0	0	NR_104143
LINC00683	2221	14	0.1238292	NR_120419
LINC00685	670	107	3.137276	NR_027232,NR_027232,NR_027231,NR_027231
LINC00687	524	0	0	NR_110635
LINC00689	4013	0	0	NR_024394
LINC00690	1367	0	0	NR_103843
LINC00691	2241	2	0.01753202	NR_026834
LINC00692	930	0	0	NR_034055
LINC00693	1654	12	0.1425245	NR_038840
LINC00694	753	0	0	NR_134943,NR_134942
LINC00696	3019	2	0.01301399	NR_027331
LINC00698	1835	1	0.01070552	NR_027104
LINC00700	2097	0	0	NR_040253
LINC00701	5505	1	0.003568506	NR_038884
LINC00702	565	50	1.738462	NR_108040
LINC00703	2493	0	0	NR_108056,NR_108055,NR_108054
LINC00704	1394	25	0.3523068	NR_024475
LINC00705	1011	0	0	NR_015425
LINC00706	703	0	0	NR_108074
LINC00707	3070	0	0	NR_038291
LINC00708	915	0	0	NR_108058
LINC00709	713	0	0	NR_108039
LINC00710	1112	0	0	NR_024411,NR_024410,NR_015413
LINC00824	1366	0	0	NR_121672,NR_121673
LINC00836	1242	0	0	NR_108068,NR_108067,NR_108069
LINC00837	3791	0	0	NR_038375,NR_038374,NR_038376
LINC00838	2958	0	0	NR_038932
LINC00839	2306	101	0.8604107	NR_026827
LINC00840	1974	0	0	NR_038268
LINC00841	825	0	0	NR_033846,NR_136147,NR_136148
LINC00842	2877	35	0.2389857	NR_033957
LINC00844	659	0	0	NR_108046
LINC00845	693	0	0	NR_108052
LINC00847	1894	240	2.489287	NR_045678,NR_045679,NR_027183
LINC00850	662	0	0	NR_109813
LINC00851	726	0	0	NR_034167
LINC00852	1328	31	0.4585718	NR_026829
LINC00853	661	1	0.02971955	NR_047498
LINC00854	966	3	0.06100815	NR_047479
LINC00856	2815	554	3.866118	NR_038985
LINC00857	2161	207	1.881739	NR_038464
LINC00858	2685	0	0	NR_038220
LINC00861	5335	1	0.003682216	NR_038447,NR_038446
LINC00862	1417	0	0	NR_040064
LINC00863	1164	577	9.737927	NR_135292,NR_029408
LINC00864	1195	0	0	NR_046091
LINC00865	4289	4	0.01832094	NR_038382
LINC00866	418	0	0	NR_108035
LINC00867	580	0	0	NR_108045
LINC00868	549	0	0	NR_135284,NR_135283
LINC00869	1178	100	1.667625	NR_111952,NR_111953,NR_111950,NR_111951
LINC00870	2700	0	0	NR_038221
LINC00871	827	0	0	NR_102699,NR_102700,NR_102701,NR_102702
LINC00877	2315	4	0.03394319	NR_104116
LINC00879	1038	0	0	NR_015400
LINC00880	2016	10	0.09744357	NR_034007
LINC00881	791	0	0	NR_034008
LINC00882	603	16	0.5212504	NR_028303
LINC00884	1123	14	0.2449018	NR_033929
LINC00885	1828	0	0	NR_034088
LINC00886	3337	64	0.3767623	NR_038387
LINC00887	3013	28	0.1825587	NR_024480
LINC00888	1628	93	1.122205	NR_038302,NR_038301
LINC00889	2908	4	0.02702149	NR_026935
LINC00890	4595	0	0	NR_033974
LINC00891	1064	0	0	NR_034005
LINC00892	689	0	0	NR_038462,NR_038461
LINC00893	2346	106	0.8876088	NR_027455
LINC00894	3182	177	1.09274	NR_027456
LINC00895	710	0	0	NR_024381
LINC00896	2206	0	0	NR_026919
LINC00898	4185	0	0	NR_033377
LINC00899	1610	114	1.390986	NR_027036
LINC00900	2243	51	0.4466678	NR_034148
LINC00901	1452	0	0	NR_121607
LINC00904	471	0	0	NR_046222
LINC00905	1438	0	0	NR_024335,NR_110321
LINC00906	3444	7	0.0399281	NR_027318
LINC00907	3376	4	0.02327562	NR_046455,NR_046454,NR_046174,NR_046458,NR_046457,NR_046456
LINC00908	2243	18	0.1576474	NR_015417
LINC00909	3474	190	1.074404	NR_024484
LINC00910	3024	65	0.4222555	NR_027412,NR_027413
LINC00911	546	0	0	NR_102738,NR_102737
LINC00917	2618	0	0	NR_024406
LINC00919	1658	0	0	NR_038233
LINC00920	912	9	0.1938614	NR_046242
LINC00921	2442	51	0.4102686	NR_033904
LINC00922	1760	6	0.06697031	NR_027755
LINC00923	1517	4	0.05179861	NR_024173,NR_024172
LINC00924	2597	0	0	NR_027132,NR_027133
LINC00926	2516	46	0.3591624	NR_024433
LINC00927	2915	0	0	NR_033833
LINC00928	1354	0	0	NR_027074,NR_027076,NR_027075,NR_027077
LINC00929	1181	0	0	NR_038852,NR_038851
LINC00930	1762	0	0	NR_021493
LINC00933	2689	64	0.4675552	NR_038274,NR_038273
LINC00934	2291	0	0	NR_024246
LINC00935	657	0	0	NR_029449,NR_029448
LINC00937	661	29	0.861867	NR_024420
LINC00938	2202	508	4.532002	NR_028408
LINC00939	2078	0	0	NR_034132
LINC00940	2352	0	0	NR_036546
LINC00941	1895	24	0.2487973	NR_040245
LINC00942	2244	2	0.01750858	NR_028415
LINC00943	2259	0	0	NR_038256
LINC00944	621	5	0.1581693	NR_033878
LINC00945	849	0	0	NR_104056
LINC00950	5245	112	0.4194848	NR_024006
LINC00951	3122	0	0	NR_038887
LINC00954	3015	7	0.04560941	NR_033875
LINC00955	2483	0	0	NR_040045
LINC00957	1713	85	0.974777	NR_072982,NR_072981,NR_015401
LINC00958	1559	1	0.01260079	NR_038904
LINC00959	2671	109	0.8016713	NR_034125
LINC00960	1333	239	3.522179	NR_040005,NR_040005,NR_040004,NR_040004
LINC00963	2119	426	3.94932	NR_038955
LINC00964	3579	0	0	NR_027321
LINC00965	2874	311	2.125775	NR_027000,NR_027000,NR_027000
LINC00967	1503	0	0	NR_039979
LINC00968	2520	551	4.295312	NR_038236
LINC00969	940	26	0.543362	NR_122105
LINC00970	1129	0	0	NR_104091
LINC00971	7309	1	0.002687731	NR_033860
LINC00972	833	0	0	NR_134240
LINC00974	2141	0	0	NR_038442
LINC00976	532	0	0	NR_145483
LINC00977	1153	0	0	NR_033916
LINC00982	3708	154	0.815877	NR_024371,NR_015440
LINC00987	3523	8	0.04460885	NR_137433,NR_137432,NR_137430,NR_137435,NR_137431,NR_036466,NR_137429,NR_137436,NR_137434
LINC00989	2054	0	0	NR_038826
LINC00992	3091	0	0	NR_046089
LINC00993	653	0	0	NR_104061
LINC00994	2129	4	0.03690864	NR_033978
LINC00996	2043	0	0	NR_034033
LINC00997	4639	171	0.7241282	NR_036501
LINC00998	1039	1462	27.64239	NR_024412,NR_015442
LINC00999	5253	271	1.013458	NR_024497
LINC01000	10263	3762	7.200923	NR_024368
LINC01001	4614	56	0.2384263	NR_028326
LINC01002	4874	300	1.209148	NR_028324
LINC01003	1422	216	2.983994	NR_027387
LINC01004	9419	505	1.053247	NR_039981
LINC01005	2891	0	0	NR_039987
LINC01006	758	2	0.05183278	NR_103858
LINC01007	638	0	0	NR_103748,NR_103747,NR_103749
